router http://10.60.1.88:30000
worker http://10.60.1.45:44129 http://10.60.1.19:44773 http://10.60.1.167:34669 http://10.60.1.50:45101 http://10.60.1.88:44313 http://10.60.1.64:39727 http://10.60.1.145:43237 http://10.60.1.145:45227 http://10.60.1.22:38901 http://10.60.1.71:33721 http://10.60.1.64:46711 http://10.60.1.45:46833 http://10.60.1.123:44427 http://10.60.1.137:44657 http://10.60.1.137:39371 http://10.60.1.117:36671 http://10.60.1.123:34507 http://10.60.1.50:45911 http://10.60.1.22:45873 http://10.60.1.88:36861 http://10.60.1.167:44659 http://10.60.1.117:35427 http://10.60.1.6:40579 http://10.60.1.6:43975 http://10.60.1.19:33151 http://10.60.1.238:36733 http://10.60.1.71:34637 http://10.60.1.238:41259 
18:44:10 t=1786819450 | 44129   0.0% req=1 0/0 kv= 0% pre=0 | 44773   0.0% req=1 0/0 kv= 0% pre=0 | 34669   0.0% req=1 0/0 kv= 0% pre=0 | 45101   0.0% req=1 0/0 kv= 0% pre=0 | 44313   0.0% req=1 0/0 kv= 0% pre=0 | 39727   0.0% req=1 0/0 kv= 0% pre=0 | 43237   0.0% req=1 0/0 kv= 0% pre=0 | 45227   0.0% req=1 0/0 kv= 0% pre=0 | 38901   0.0% req=1 0/0 kv= 0% pre=0 | 33721   0.0% req=1 0/0 kv= 0% pre=0 | 46711   0.0% req=1 0/0 kv= 0% pre=0 | 46833   0.0% req=1 0/0 kv= 0% pre=0 | 44427   0.0% req=1 0/0 kv= 0% pre=0 | 44657   0.0% req=1 0/0 kv= 0% pre=0 | 39371   0.0% req=1 0/0 kv= 0% pre=0 | 36671   0.0% req=1 0/0 kv= 0% pre=0 | 34507   0.0% req=1 0/0 kv= 0% pre=0 | 45911   0.0% req=1 0/0 kv= 0% pre=0 | 45873   0.0% req=1 0/0 kv= 0% pre=0 | 36861   0.0% req=1 0/0 kv= 0% pre=0 | 44659   0.0% req=1 0/0 kv= 0% pre=0 | 35427   0.0% req=1 0/0 kv= 0% pre=0 | 40579   0.0% req=1 0/0 kv= 0% pre=0 | 43975   0.0% req=1 0/0 kv= 0% pre=0 | 33151   0.0% req=1 0/0 kv= 0% pre=0 | 36733   0.0% req=1 0/0 kv= 0% pre=0 | 34637   0.0% req=1 0/0 kv= 0% pre=0 | 41259   0.0% req=1 0/0 kv= 0% pre=0 || 合计 0.0%
18:49:48 t=1786819788 | 44129  94.0% req=269 2/0 kv= 1% pre=0 | 44773  94.0% req=259 2/0 kv= 2% pre=0 | 34669     - req=1 0/0 kv= 0% pre=0 | 45101  89.9% req=176 5/0 kv= 3% pre=0 | 44313  97.2% req=136 1/0 kv= 1% pre=0 | 39727  96.3% req=206 2/0 kv= 2% pre=0 | 43237  96.7% req=121 0/0 kv= 0% pre=0 | 45227  94.5% req=208 4/0 kv= 4% pre=0 | 38901  95.0% req=161 6/0 kv= 6% pre=0 | 33721  91.4% req=240 7/0 kv= 5% pre=0 | 46711  94.3% req=187 4/0 kv= 2% pre=0 | 46833  85.8% req=82 2/0 kv= 1% pre=0 | 44427  93.8% req=242 6/0 kv= 5% pre=0 | 44657  92.6% req=226 7/0 kv= 6% pre=0 | 39371  84.3% req=155 1/0 kv= 1% pre=0 | 36671  93.7% req=195 2/0 kv= 2% pre=0 | 34507  90.3% req=124 4/0 kv= 3% pre=0 | 45911  96.7% req=272 3/0 kv= 3% pre=0 | 45873  96.5% req=222 2/0 kv= 2% pre=0 | 36861  91.3% req=218 3/0 kv= 2% pre=0 | 44659  90.3% req=142 8/0 kv= 6% pre=0 | 35427  91.4% req=198 4/0 kv= 3% pre=0 | 40579  97.6% req=137 0/0 kv= 0% pre=0 | 43975  93.3% req=106 4/0 kv= 3% pre=0 | 33151  94.5% req=226 3/0 kv= 3% pre=0 | 36733  94.2% req=319 10/0 kv= 8% pre=0 | 34637  93.4% req=266 5/0 kv= 3% pre=0 | 41259  93.2% req=310 2/0 kv= 1% pre=0 || 合计 93.6%
18:50:19 t=1786819819 | 44129  93.9% req=293 4/0 kv= 4% pre=0 | 44773  94.8% req=269 2/0 kv= 1% pre=0 | 34669  54.5% req=6 2/0 kv= 1% pre=0 | 45101  90.8% req=205 5/0 kv= 4% pre=0 | 44313  86.5% req=147 2/0 kv= 2% pre=0 | 39727  97.2% req=220 1/0 kv= 1% pre=0 | 43237  79.9% req=125 2/0 kv= 1% pre=0 | 45227  96.1% req=233 2/0 kv= 1% pre=0 | 38901  95.4% req=193 6/0 kv= 6% pre=0 | 33721  93.5% req=283 2/0 kv= 2% pre=0 | 46711  93.1% req=213 2/0 kv= 2% pre=0 | 46833  90.5% req=96 2/0 kv= 2% pre=0 | 44427  95.9% req=281 5/0 kv= 5% pre=0 | 44657  95.7% req=274 1/0 kv= 1% pre=0 | 39371  85.5% req=161 1/0 kv= 1% pre=0 | 36671  96.0% req=207 2/0 kv= 2% pre=0 | 34507  94.9% req=149 3/0 kv= 2% pre=0 | 45911  94.7% req=298 4/0 kv= 4% pre=0 | 45873  95.4% req=239 3/0 kv= 3% pre=0 | 36861  93.6% req=237 3/0 kv= 2% pre=0 | 44659  94.2% req=184 7/0 kv= 5% pre=0 | 35427  89.7% req=226 4/0 kv= 3% pre=0 | 40579  94.6% req=157 4/0 kv= 3% pre=0 | 43975  95.7% req=130 4/0 kv= 3% pre=0 | 33151  88.5% req=248 6/0 kv= 5% pre=0 | 36733  95.1% req=366 9/0 kv= 9% pre=0 | 34637  94.2% req=291 1/0 kv= 1% pre=0 | 41259  94.5% req=337 5/0 kv= 5% pre=0 || 合计 94.0%
18:50:49 t=1786819849 | 44129  95.3% req=314 2/0 kv= 2% pre=0 | 44773  94.6% req=283 2/0 kv= 2% pre=0 | 34669  87.3% req=20 2/0 kv= 1% pre=0 | 45101  93.2% req=234 5/0 kv= 4% pre=0 | 44313  92.5% req=159 3/0 kv= 2% pre=0 | 39727  97.1% req=227 0/0 kv= 0% pre=0 | 43237  82.8% req=139 2/0 kv= 1% pre=0 | 45227  94.3% req=259 5/0 kv= 4% pre=0 | 38901  97.3% req=225 2/0 kv= 3% pre=0 | 33721  94.1% req=308 5/0 kv= 3% pre=0 | 46711  96.2% req=234 2/0 kv= 2% pre=0 | 46833  89.5% req=116 4/0 kv= 3% pre=0 | 44427  96.5% req=312 6/0 kv= 6% pre=0 | 44657  95.9% req=311 7/0 kv= 6% pre=0 | 39371  96.2% req=168 1/0 kv= 1% pre=0 | 36671  96.8% req=221 0/0 kv= 0% pre=0 | 34507  93.9% req=167 3/0 kv= 2% pre=0 | 45911  96.4% req=321 2/0 kv= 2% pre=0 | 45873  96.5% req=261 4/0 kv= 3% pre=0 | 36861  90.0% req=256 2/0 kv= 1% pre=0 | 44659  93.4% req=224 6/0 kv= 5% pre=0 | 35427  89.6% req=265 6/0 kv= 4% pre=0 | 40579  92.9% req=182 3/0 kv= 2% pre=0 | 43975  96.4% req=154 4/0 kv= 3% pre=0 | 33151  93.3% req=282 7/0 kv= 6% pre=0 | 36733  96.5% req=413 4/0 kv= 4% pre=0 | 34637  95.1% req=303 1/0 kv= 1% pre=0 | 41259  94.3% req=369 8/0 kv= 7% pre=0 || 合计 94.5%
18:51:20 t=1786819880 | 44129  89.9% req=333 1/0 kv= 1% pre=0 | 44773  96.1% req=296 2/0 kv= 2% pre=0 | 34669  79.4% req=33 4/0 kv= 2% pre=0 | 45101  94.4% req=261 4/0 kv= 3% pre=0 | 44313  96.0% req=177 3/0 kv= 3% pre=0 | 39727  58.5% req=230 1/0 kv= 0% pre=0 | 43237  94.7% req=153 0/0 kv= 0% pre=0 | 45227  94.9% req=284 3/0 kv= 2% pre=0 | 38901  95.2% req=246 3/0 kv= 3% pre=0 | 33721  94.7% req=338 3/0 kv= 2% pre=0 | 46711  92.8% req=250 3/0 kv= 2% pre=0 | 46833  90.8% req=142 4/0 kv= 2% pre=0 | 44427  95.5% req=341 4/0 kv= 3% pre=0 | 44657  92.7% req=351 5/0 kv= 4% pre=0 | 39371  89.5% req=178 3/0 kv= 2% pre=0 | 36671  92.6% req=229 2/0 kv= 1% pre=0 | 34507  85.3% req=186 4/0 kv= 2% pre=0 | 45911  96.0% req=341 2/0 kv= 2% pre=0 | 45873  95.6% req=287 3/0 kv= 2% pre=0 | 36861  95.7% req=269 2/0 kv= 1% pre=0 | 44659  93.7% req=261 7/0 kv= 6% pre=0 | 35427  90.5% req=315 5/0 kv= 4% pre=0 | 40579  94.9% req=202 3/0 kv= 2% pre=0 | 43975  94.7% req=187 0/0 kv= 0% pre=0 | 33151  94.0% req=321 6/0 kv= 6% pre=0 | 36733  95.4% req=455 10/0 kv=10% pre=0 | 34637  96.5% req=310 1/0 kv= 1% pre=0 | 41259  95.7% req=410 7/0 kv= 6% pre=0 || 合计 93.8%
18:51:51 t=1786819911 | 44129  92.8% req=352 4/0 kv= 2% pre=0 | 44773  95.8% req=307 1/0 kv= 1% pre=0 | 34669  85.1% req=56 4/0 kv= 3% pre=0 | 45101  95.9% req=288 1/0 kv= 0% pre=0 | 44313  96.6% req=195 3/0 kv= 3% pre=0 | 39727  84.4% req=235 0/0 kv= 0% pre=0 | 43237  97.3% req=160 1/0 kv= 1% pre=0 | 45227  94.0% req=298 2/0 kv= 1% pre=0 | 38901  90.3% req=270 4/0 kv= 3% pre=0 | 33721  94.7% req=359 2/0 kv= 1% pre=0 | 46711  92.9% req=273 4/0 kv= 3% pre=0 | 46833  80.1% req=170 7/0 kv= 4% pre=0 | 44427  96.7% req=365 2/0 kv= 2% pre=0 | 44657  95.1% req=392 8/0 kv= 8% pre=0 | 39371  90.9% req=200 5/0 kv= 3% pre=0 | 36671  93.0% req=242 2/0 kv= 2% pre=0 | 34507  91.8% req=210 4/0 kv= 3% pre=0 | 45911  95.4% req=360 3/0 kv= 3% pre=0 | 45873  89.6% req=312 3/0 kv= 2% pre=0 | 36861  96.4% req=280 1/0 kv= 1% pre=0 | 44659  94.9% req=295 3/0 kv= 3% pre=0 | 35427  93.7% req=356 8/0 kv= 6% pre=0 | 40579  89.5% req=220 4/0 kv= 3% pre=0 | 43975  95.7% req=211 3/0 kv= 3% pre=0 | 33151  94.8% req=363 9/0 kv= 8% pre=0 | 36733  96.3% req=503 7/0 kv= 7% pre=0 | 34637  84.5% req=325 5/0 kv= 3% pre=0 | 41259  96.6% req=451 2/0 kv= 3% pre=0 || 合计 93.7%
18:52:21 t=1786819941 | 44129  89.3% req=383 0/0 kv= 0% pre=0 | 44773  95.1% req=315 0/0 kv= 0% pre=0 | 34669  94.1% req=76 1/0 kv= 1% pre=0 | 45101  94.0% req=307 0/0 kv= 0% pre=0 | 44313  95.4% req=215 3/0 kv= 3% pre=0 | 39727  66.9% req=240 0/0 kv= 0% pre=0 | 43237  97.0% req=167 1/0 kv= 1% pre=0 | 45227  94.7% req=311 1/0 kv= 1% pre=0 | 38901  90.7% req=292 3/0 kv= 2% pre=0 | 33721  90.7% req=375 3/0 kv= 3% pre=0 | 46711  95.6% req=296 2/0 kv= 2% pre=0 | 46833  88.4% req=207 3/0 kv= 2% pre=0 | 44427  91.6% req=378 2/0 kv= 2% pre=0 | 44657  96.1% req=433 8/0 kv= 8% pre=0 | 39371  89.8% req=227 5/0 kv= 4% pre=0 | 36671  96.1% req=255 2/0 kv= 2% pre=0 | 34507  91.6% req=242 2/0 kv= 1% pre=0 | 45911  84.8% req=382 3/0 kv= 2% pre=0 | 45873  92.7% req=338 3/0 kv= 2% pre=0 | 36861  96.5% req=287 1/0 kv= 1% pre=0 | 44659  89.4% req=319 4/0 kv= 3% pre=0 | 35427  91.2% req=404 10/0 kv= 9% pre=0 | 40579  92.2% req=248 5/0 kv= 4% pre=0 | 43975  86.7% req=232 2/0 kv= 1% pre=0 | 33151  94.5% req=403 6/0 kv= 7% pre=0 | 36733  97.1% req=538 6/0 kv= 6% pre=0 | 34637  88.1% req=353 6/0 kv= 4% pre=0 | 41259  95.8% req=477 4/0 kv= 4% pre=0 || 合计 92.8%
18:52:52 t=1786819972 | 44129  93.5% req=413 0/0 kv= 0% pre=0 | 44773  89.7% req=326 1/0 kv= 1% pre=0 | 34669  95.9% req=92 2/0 kv= 2% pre=0 | 45101  97.0% req=321 0/0 kv= 0% pre=0 | 44313  94.3% req=238 4/0 kv= 3% pre=0 | 39727  76.4% req=255 5/0 kv= 3% pre=0 | 43237  88.8% req=183 3/0 kv= 2% pre=0 | 45227  95.9% req=318 1/0 kv= 1% pre=0 | 38901  95.0% req=310 3/0 kv= 2% pre=0 | 33721  93.1% req=393 2/0 kv= 2% pre=0 | 46711  93.0% req=305 2/0 kv= 1% pre=0 | 46833  92.3% req=243 6/0 kv= 5% pre=0 | 44427  94.1% req=393 3/0 kv= 2% pre=0 | 44657  96.9% req=473 8/0 kv= 9% pre=0 | 39371  95.1% req=256 4/0 kv= 3% pre=0 | 36671  96.4% req=268 0/0 kv= 0% pre=0 | 34507  93.2% req=271 4/0 kv= 3% pre=0 | 45911  90.5% req=410 4/0 kv= 3% pre=0 | 45873  95.1% req=364 3/0 kv= 2% pre=0 | 36861  72.1% req=294 3/0 kv= 1% pre=0 | 44659  95.5% req=343 4/0 kv= 4% pre=0 | 35427  95.8% req=453 9/0 kv= 8% pre=0 | 40579  93.4% req=274 6/0 kv= 5% pre=0 | 43975  93.2% req=252 4/0 kv= 2% pre=0 | 33151  95.6% req=440 8/0 kv= 8% pre=0 | 36733  95.4% req=569 5/0 kv= 5% pre=0 | 34637  94.4% req=389 6/0 kv= 4% pre=0 | 41259  97.6% req=501 3/0 kv= 5% pre=0 || 合计 94.3%
18:53:23 t=1786820003 | 44129  93.9% req=435 5/0 kv= 4% pre=0 | 44773  93.5% req=339 2/0 kv= 2% pre=0 | 34669  96.1% req=104 0/0 kv= 0% pre=0 | 45101  95.3% req=326 0/0 kv= 0% pre=0 | 44313  92.5% req=260 4/0 kv= 3% pre=0 | 39727  90.4% req=285 5/0 kv= 3% pre=0 | 43237  91.1% req=204 5/0 kv= 3% pre=0 | 45227  77.3% req=325 1/0 kv= 1% pre=0 | 38901  95.1% req=326 2/0 kv= 2% pre=0 | 33721  92.3% req=412 3/0 kv= 3% pre=0 | 46711  90.9% req=319 2/0 kv= 1% pre=0 | 46833  94.6% req=276 6/0 kv= 6% pre=0 | 44427  94.2% req=411 3/0 kv= 3% pre=0 | 44657  96.8% req=515 2/0 kv= 2% pre=0 | 39371  92.4% req=284 4/0 kv= 3% pre=0 | 36671  96.1% req=274 1/0 kv= 1% pre=0 | 34507  93.5% req=297 3/0 kv= 3% pre=0 | 45911  94.0% req=431 4/0 kv= 3% pre=0 | 45873  95.0% req=384 3/0 kv= 3% pre=0 | 36861  82.8% req=313 4/0 kv= 2% pre=0 | 44659  92.3% req=375 5/0 kv= 4% pre=0 | 35427  94.1% req=502 10/0 kv= 9% pre=0 | 40579  87.4% req=314 10/0 kv= 6% pre=0 | 43975  84.3% req=272 3/0 kv= 2% pre=0 | 33151  93.8% req=480 2/0 kv= 1% pre=0 | 36733  96.1% req=600 4/0 kv= 4% pre=0 | 34637  96.5% req=425 6/0 kv= 5% pre=0 | 41259  98.0% req=515 1/0 kv= 1% pre=0 || 合计 93.5%
18:53:54 t=1786820034 | 44129  92.2% req=464 4/0 kv= 3% pre=0 | 44773  93.3% req=357 3/0 kv= 2% pre=0 | 34669  92.0% req=114 2/0 kv= 1% pre=0 | 45101  61.6% req=334 2/0 kv= 1% pre=0 | 44313  93.6% req=284 4/0 kv= 3% pre=0 | 39727  93.0% req=315 6/0 kv= 4% pre=0 | 43237  88.5% req=237 2/0 kv= 1% pre=0 | 45227  89.8% req=332 1/0 kv= 1% pre=0 | 38901  96.6% req=339 1/0 kv= 1% pre=0 | 33721  94.9% req=431 4/0 kv= 3% pre=0 | 46711  85.2% req=330 2/0 kv= 1% pre=0 | 46833  94.5% req=317 7/0 kv= 7% pre=0 | 44427  96.7% req=425 3/0 kv= 3% pre=0 | 44657  97.2% req=539 4/0 kv= 4% pre=0 | 39371  94.6% req=308 4/0 kv= 4% pre=0 | 36671  97.5% req=281 1/0 kv= 1% pre=0 | 34507  95.0% req=315 0/0 kv= 0% pre=0 | 45911  91.6% req=457 3/0 kv= 2% pre=0 | 45873  96.0% req=401 0/0 kv= 0% pre=0 | 36861  90.9% req=340 4/0 kv= 2% pre=0 | 44659  92.9% req=414 6/0 kv= 5% pre=0 | 35427  94.8% req=546 6/0 kv= 6% pre=0 | 40579  92.6% req=369 9/0 kv= 5% pre=0 | 43975  89.2% req=299 5/0 kv= 3% pre=0 | 33151  92.3% req=520 0/0 kv= 0% pre=0 | 36733  96.6% req=622 3/0 kv= 3% pre=0 | 34637  95.7% req=462 6/0 kv= 5% pre=0 | 41259  97.2% req=519 0/0 kv= 0% pre=0 || 合计 93.6%
18:54:24 t=1786820064 | 44129  94.2% req=488 3/0 kv= 3% pre=0 | 44773  93.8% req=375 2/0 kv= 1% pre=0 | 34669  92.3% req=127 3/0 kv= 2% pre=0 | 45101  89.4% req=346 3/0 kv= 2% pre=0 | 44313  88.5% req=310 7/0 kv= 5% pre=0 | 39727  93.0% req=349 6/0 kv= 5% pre=0 | 43237  90.6% req=261 4/0 kv= 2% pre=0 | 45227  91.2% req=339 2/0 kv= 1% pre=0 | 38901  97.1% req=352 2/0 kv= 2% pre=0 | 33721  94.5% req=457 4/0 kv= 4% pre=0 | 46711  85.2% req=345 3/0 kv= 2% pre=0 | 46833  95.1% req=352 7/0 kv= 8% pre=0 | 44427  90.8% req=449 2/0 kv= 1% pre=0 | 44657  98.3% req=563 3/0 kv= 3% pre=0 | 39371  94.7% req=331 4/0 kv= 3% pre=0 | 36671  82.0% req=287 1/0 kv= 0% pre=0 | 34507  95.7% req=324 1/0 kv= 1% pre=0 | 45911  92.9% req=477 3/0 kv= 3% pre=0 | 45873  89.4% req=422 5/0 kv= 4% pre=0 | 36861  94.9% req=363 3/0 kv= 2% pre=0 | 44659  92.0% req=460 4/0 kv= 4% pre=0 | 35427  94.1% req=576 5/0 kv= 4% pre=0 | 40579  90.5% req=420 9/0 kv= 6% pre=0 | 43975  95.0% req=330 5/0 kv= 4% pre=0 | 33151  94.4% req=556 6/0 kv= 5% pre=0 | 36733  96.6% req=638 1/0 kv= 1% pre=0 | 34637  91.7% req=493 6/0 kv= 5% pre=0 | 41259     - req=519 0/0 kv= 0% pre=0 || 合计 93.2%
18:54:55 t=1786820095 | 44129  94.4% req=506 3/0 kv= 2% pre=0 | 44773  90.4% req=390 2/0 kv= 1% pre=0 | 34669  84.5% req=150 5/0 kv= 3% pre=0 | 45101  92.6% req=366 3/0 kv= 2% pre=0 | 44313  90.0% req=345 7/0 kv= 6% pre=0 | 39727  95.2% req=382 6/0 kv= 5% pre=0 | 43237  86.9% req=286 7/0 kv= 4% pre=0 | 45227  72.2% req=351 2/0 kv= 1% pre=0 | 38901  94.8% req=362 2/0 kv= 2% pre=0 | 33721  96.0% req=478 3/0 kv= 4% pre=0 | 46711  87.4% req=365 4/0 kv= 3% pre=0 | 46833  97.0% req=386 6/0 kv= 7% pre=0 | 44427  92.7% req=478 6/0 kv= 5% pre=0 | 44657  95.3% req=583 1/0 kv= 1% pre=0 | 39371  94.4% req=353 3/0 kv= 3% pre=0 | 36671  85.7% req=297 2/0 kv= 1% pre=0 | 34507  97.9% req=331 1/0 kv= 1% pre=0 | 45911  95.8% req=496 2/0 kv= 2% pre=0 | 45873  93.5% req=457 6/0 kv= 4% pre=0 | 36861  94.9% req=384 2/0 kv= 2% pre=0 | 44659  95.4% req=503 7/0 kv= 7% pre=0 | 35427  90.9% req=595 3/0 kv= 2% pre=0 | 40579  93.0% req=468 8/0 kv= 6% pre=0 | 43975  95.2% req=356 4/0 kv= 3% pre=0 | 33151  90.6% req=588 7/0 kv= 6% pre=0 | 36733  95.8% req=645 1/0 kv= 1% pre=0 | 34637  93.4% req=522 4/0 kv= 3% pre=0 | 41259  75.1% req=525 1/0 kv= 1% pre=0 || 合计 93.1%
18:55:26 t=1786820126 | 44129  91.7% req=528 4/0 kv= 3% pre=0 | 44773  92.7% req=402 2/0 kv= 1% pre=0 | 34669  95.0% req=178 3/0 kv= 2% pre=0 | 45101  91.9% req=388 4/0 kv= 3% pre=0 | 44313  91.8% req=378 5/0 kv= 4% pre=0 | 39727  94.1% req=417 6/0 kv= 5% pre=0 | 43237  91.2% req=324 0/0 kv= 0% pre=0 | 45227  80.2% req=366 4/0 kv= 2% pre=0 | 38901  80.2% req=371 0/0 kv= 0% pre=0 | 33721  94.0% req=494 4/0 kv= 3% pre=0 | 46711  90.0% req=394 6/0 kv= 5% pre=0 | 46833  97.9% req=419 4/0 kv= 6% pre=0 | 44427  96.3% req=508 4/0 kv= 4% pre=0 | 44657  93.9% req=596 1/0 kv= 1% pre=0 | 39371  92.7% req=376 2/0 kv= 1% pre=0 | 36671  91.1% req=311 2/0 kv= 1% pre=0 | 34507  88.3% req=346 3/0 kv= 1% pre=0 | 45911  97.0% req=512 2/0 kv= 2% pre=0 | 45873  94.5% req=494 4/0 kv= 3% pre=0 | 36861  95.6% req=398 2/0 kv= 2% pre=0 | 44659  96.1% req=544 8/0 kv= 8% pre=0 | 35427  89.6% req=612 4/0 kv= 3% pre=0 | 40579  93.6% req=512 6/0 kv= 5% pre=0 | 43975  94.7% req=373 1/0 kv= 1% pre=0 | 33151  91.7% req=626 8/0 kv= 7% pre=0 | 36733  90.7% req=657 2/0 kv= 2% pre=0 | 34637  93.1% req=546 5/0 kv= 3% pre=0 | 41259  92.9% req=532 1/0 kv= 1% pre=0 || 合计 93.3%
18:55:56 t=1786820156 | 44129  90.6% req=548 3/0 kv= 2% pre=0 | 44773  85.9% req=426 5/0 kv= 3% pre=0 | 34669  93.7% req=200 4/0 kv= 2% pre=0 | 45101  92.1% req=412 4/0 kv= 3% pre=0 | 44313  93.1% req=409 0/0 kv= 0% pre=0 | 39727  96.8% req=450 3/0 kv= 3% pre=0 | 43237  92.9% req=352 1/0 kv= 0% pre=0 | 45227  88.7% req=392 5/0 kv= 4% pre=0 | 38901  94.5% req=377 1/0 kv= 1% pre=0 | 33721  93.2% req=520 4/0 kv= 4% pre=0 | 46711  94.8% req=428 5/0 kv= 4% pre=0 | 46833  98.2% req=439 2/0 kv= 3% pre=0 | 44427  92.2% req=535 6/0 kv= 5% pre=0 | 44657  95.4% req=609 2/0 kv= 2% pre=0 | 39371  94.2% req=403 6/0 kv= 5% pre=0 | 36671  94.9% req=325 0/0 kv= 0% pre=0 | 34507  94.5% req=370 4/0 kv= 3% pre=0 | 45911  96.4% req=525 1/0 kv= 1% pre=0 | 45873  95.0% req=518 1/0 kv= 1% pre=0 | 36861  96.2% req=410 2/0 kv= 2% pre=0 | 44659  95.3% req=590 5/0 kv= 4% pre=0 | 35427  93.2% req=636 4/0 kv= 2% pre=0 | 40579  95.2% req=548 4/0 kv= 3% pre=0 | 43975  95.0% req=381 1/0 kv= 1% pre=0 | 33151  95.3% req=667 8/0 kv= 8% pre=0 | 36733  95.1% req=671 2/0 kv= 2% pre=0 | 34637  92.7% req=576 3/0 kv= 2% pre=0 | 41259  96.3% req=538 0/0 kv= 0% pre=0 || 合计 94.2%
18:56:27 t=1786820187 | 44129  93.4% req=566 4/0 kv= 3% pre=0 | 44773  90.6% req=458 5/0 kv= 3% pre=0 | 34669  90.4% req=221 3/0 kv= 2% pre=0 | 45101  94.2% req=436 4/0 kv= 4% pre=0 | 44313  91.2% req=438 6/0 kv= 5% pre=0 | 39727  96.9% req=466 2/0 kv= 2% pre=0 | 43237  94.0% req=383 3/0 kv= 2% pre=0 | 45227  90.3% req=428 3/0 kv= 2% pre=0 | 38901  95.0% req=384 0/0 kv= 0% pre=0 | 33721  87.0% req=544 4/0 kv= 2% pre=0 | 46711  95.8% req=461 5/0 kv= 5% pre=0 | 46833  97.7% req=457 3/0 kv= 3% pre=0 | 44427  87.2% req=569 7/0 kv= 4% pre=0 | 44657  90.9% req=624 1/0 kv= 1% pre=0 | 39371  95.1% req=439 5/0 kv= 4% pre=0 | 36671  94.6% req=337 1/0 kv= 1% pre=0 | 34507  96.0% req=394 1/0 kv= 1% pre=0 | 45911  96.9% req=533 1/0 kv= 1% pre=0 | 45873  97.1% req=531 2/0 kv= 2% pre=0 | 36861  93.3% req=424 2/0 kv= 1% pre=0 | 44659  95.9% req=630 7/0 kv= 6% pre=0 | 35427  94.7% req=663 4/0 kv= 4% pre=0 | 40579  95.4% req=576 4/0 kv= 4% pre=0 | 43975  95.5% req=388 1/0 kv= 1% pre=0 | 33151  91.6% req=713 12/0 kv=10% pre=0 | 36733  92.5% req=686 2/0 kv= 2% pre=0 | 34637  96.0% req=607 1/0 kv= 1% pre=0 | 41259  64.3% req=542 1/0 kv= 1% pre=0 || 合计 93.7%
18:56:58 t=1786820218 | 44129  93.7% req=590 4/0 kv= 4% pre=0 | 44773  90.4% req=487 5/0 kv= 3% pre=0 | 34669  89.6% req=242 4/0 kv= 3% pre=0 | 45101  93.3% req=465 6/0 kv= 5% pre=0 | 44313  95.1% req=468 6/0 kv= 5% pre=0 | 39727  97.8% req=478 2/0 kv= 2% pre=0 | 43237  95.2% req=413 6/0 kv= 5% pre=0 | 45227  95.1% req=464 7/0 kv= 6% pre=0 | 38901  97.9% req=390 1/0 kv= 1% pre=0 | 33721  89.4% req=575 6/0 kv= 4% pre=0 | 46711  94.8% req=486 4/0 kv= 4% pre=0 | 46833  92.5% req=477 1/0 kv= 0% pre=0 | 44427  90.4% req=608 6/0 kv= 5% pre=0 | 44657  93.5% req=638 1/0 kv= 1% pre=0 | 39371  95.9% req=469 2/0 kv= 1% pre=0 | 36671  76.7% req=343 1/0 kv= 1% pre=0 | 34507  43.6% req=396 1/0 kv= 0% pre=0 | 45911  92.5% req=540 1/0 kv= 0% pre=0 | 45873  97.7% req=538 0/0 kv= 0% pre=0 | 36861  92.5% req=439 3/0 kv= 2% pre=0 | 44659  95.1% req=674 7/0 kv= 7% pre=0 | 35427  95.0% req=689 3/0 kv= 3% pre=0 | 40579  97.5% req=598 1/0 kv= 1% pre=0 | 43975  85.9% req=398 1/0 kv= 1% pre=0 | 33151  95.5% req=773 11/0 kv= 9% pre=0 | 36733  87.4% req=711 5/0 kv= 4% pre=0 | 34637  96.6% req=633 5/0 kv= 4% pre=0 | 41259  86.8% req=548 2/0 kv= 1% pre=0 || 合计 93.9%
