router http://10.60.1.88:30000
worker http://10.60.1.45:44331 http://10.60.1.71:35197 http://10.60.1.137:42833 http://10.60.1.22:33959 http://10.60.1.88:35275 http://10.60.1.196:40381 http://10.60.1.6:41329 http://10.60.1.145:44983 http://10.60.1.251:34615 http://10.60.1.117:43191 http://10.60.1.137:43909 http://10.60.1.238:35853 http://10.60.1.45:43193 http://10.60.1.251:37913 http://10.60.1.117:44893 http://10.60.1.167:44907 http://10.60.1.71:42581 http://10.60.1.145:41599 http://10.60.1.64:39379 http://10.60.1.6:38811 http://10.60.1.50:36929 http://10.60.1.88:38247 http://10.60.1.22:35843 http://10.60.1.50:46639 http://10.60.1.167:39451 http://10.60.1.64:39309 http://10.60.1.196:39475 http://10.60.1.238:36569 
16:42:50 t=1786812170 | 44331   0.0% req=1 0/0 kv= 0% pre=0 | 35197   0.0% req=1 0/0 kv= 0% pre=0 | 42833   0.0% req=1 0/0 kv= 0% pre=0 | 33959   0.0% req=1 0/0 kv= 0% pre=0 | 35275   0.0% req=1 0/0 kv= 0% pre=0 | 40381   0.0% req=1 0/0 kv= 0% pre=0 | 41329   0.0% req=1 0/0 kv= 0% pre=0 | 44983   0.0% req=1 0/0 kv= 0% pre=0 | 34615   0.0% req=1 0/0 kv= 0% pre=0 | 43191   0.0% req=1 0/0 kv= 0% pre=0 | 43909   0.0% req=1 0/0 kv= 0% pre=0 | 35853   0.0% req=1 0/0 kv= 0% pre=0 | 43193   0.0% req=1 0/0 kv= 0% pre=0 | 37913   0.0% req=1 0/0 kv= 0% pre=0 | 44893   0.0% req=1 0/0 kv= 0% pre=0 | 44907   0.0% req=1 0/0 kv= 0% pre=0 | 42581   0.0% req=1 0/0 kv= 0% pre=0 | 41599   0.0% req=1 0/0 kv= 0% pre=0 | 39379   0.0% req=1 0/0 kv= 0% pre=0 | 38811   0.0% req=1 0/0 kv= 0% pre=0 | 36929   0.0% req=1 0/0 kv= 0% pre=0 | 38247   0.0% req=1 0/0 kv= 0% pre=0 | 35843   0.0% req=1 0/0 kv= 0% pre=0 | 46639   0.0% req=1 0/0 kv= 0% pre=0 | 39451   0.0% req=1 0/0 kv= 0% pre=0 | 39309   0.0% req=1 0/0 kv= 0% pre=0 | 39475   0.0% req=1 0/0 kv= 0% pre=0 | 36569   0.0% req=1 0/0 kv= 0% pre=0 || 合计 0.0%
16:48:28 t=1786812508 | 44331  96.0% req=223 4/0 kv= 0% pre=0 | 35197  94.8% req=311 0/0 kv= 0% pre=0 | 42833  95.6% req=213 5/0 kv= 0% pre=0 | 33959  97.0% req=245 5/0 kv= 0% pre=0 | 35275  84.5% req=188 5/0 kv= 0% pre=0 | 40381  94.3% req=193 3/0 kv= 0% pre=0 | 41329  94.7% req=189 4/0 kv= 0% pre=0 | 44983  95.1% req=203 6/0 kv= 0% pre=0 | 34615  96.7% req=225 4/0 kv= 0% pre=0 | 43191  89.7% req=179 4/0 kv= 0% pre=0 | 43909  96.7% req=255 3/0 kv= 0% pre=0 | 35853  94.0% req=194 2/0 kv= 0% pre=0 | 43193  94.4% req=217 5/0 kv= 0% pre=0 | 37913  91.1% req=190 4/0 kv= 0% pre=0 | 44893  93.9% req=219 5/0 kv= 0% pre=0 | 44907  90.9% req=186 1/0 kv= 0% pre=0 | 42581  96.4% req=159 3/0 kv= 0% pre=0 | 41599  92.2% req=199 2/0 kv= 0% pre=0 | 39379  94.0% req=189 3/0 kv= 0% pre=0 | 38811  92.8% req=206 5/0 kv= 0% pre=0 | 36929  81.0% req=204 3/0 kv= 0% pre=0 | 38247  91.8% req=164 2/0 kv= 0% pre=0 | 35843  85.5% req=161 5/0 kv= 0% pre=0 | 46639  95.0% req=179 2/0 kv= 0% pre=0 | 39451  96.4% req=148 3/0 kv= 0% pre=0 | 39309  87.3% req=168 3/0 kv= 0% pre=0 | 39475  94.8% req=166 2/0 kv= 0% pre=0 | 36569  92.8% req=173 3/0 kv= 0% pre=0 || 合计 93.9%
16:48:59 t=1786812539 | 44331  97.1% req=243 3/0 kv= 0% pre=0 | 35197  93.3% req=351 7/0 kv= 0% pre=0 | 42833  94.4% req=247 3/0 kv= 0% pre=0 | 33959  97.1% req=279 6/0 kv= 0% pre=0 | 35275  89.5% req=217 6/0 kv= 0% pre=0 | 40381  97.1% req=219 4/0 kv= 0% pre=0 | 41329  93.5% req=214 2/0 kv= 0% pre=0 | 44983  95.8% req=233 5/0 kv= 0% pre=0 | 34615  97.5% req=250 3/0 kv= 0% pre=0 | 43191  93.8% req=207 4/0 kv= 0% pre=0 | 43909  91.8% req=285 5/0 kv= 0% pre=0 | 35853  92.3% req=214 2/0 kv= 0% pre=0 | 43193  92.9% req=251 6/0 kv= 0% pre=0 | 37913  93.6% req=211 3/0 kv= 0% pre=0 | 44893  95.8% req=252 5/0 kv= 0% pre=0 | 44907  78.1% req=204 3/0 kv= 0% pre=0 | 42581  95.9% req=177 3/0 kv= 0% pre=0 | 41599  88.2% req=217 4/0 kv= 0% pre=0 | 39379  93.7% req=208 4/0 kv= 0% pre=0 | 38811  95.6% req=238 0/0 kv= 0% pre=0 | 36929  90.2% req=223 4/0 kv= 0% pre=0 | 38247  94.6% req=181 3/0 kv= 0% pre=0 | 35843  90.9% req=187 4/0 kv= 0% pre=0 | 46639  94.4% req=196 3/0 kv= 0% pre=0 | 39451  95.7% req=165 3/0 kv= 0% pre=0 | 39309  87.0% req=188 3/0 kv= 0% pre=0 | 39475  96.0% req=180 1/0 kv= 0% pre=0 | 36569  97.0% req=189 1/0 kv= 0% pre=0 || 合计 94.2%
16:49:30 t=1786812570 | 44331  94.7% req=263 0/0 kv= 0% pre=0 | 35197  91.5% req=391 4/0 kv= 0% pre=0 | 42833  93.3% req=278 6/0 kv= 0% pre=0 | 33959  98.5% req=310 5/0 kv= 0% pre=0 | 35275  93.8% req=251 6/0 kv= 0% pre=0 | 40381  96.6% req=246 2/0 kv= 0% pre=0 | 41329  93.1% req=235 2/0 kv= 0% pre=0 | 44983  96.4% req=261 4/0 kv= 0% pre=0 | 34615  95.3% req=274 3/0 kv= 0% pre=0 | 43191  95.4% req=233 4/0 kv= 0% pre=0 | 43909  94.9% req=320 3/0 kv= 0% pre=0 | 35853  95.1% req=232 3/0 kv= 0% pre=0 | 43193  90.2% req=290 4/0 kv= 0% pre=0 | 37913  92.7% req=229 2/0 kv= 0% pre=0 | 44893  97.8% req=279 3/0 kv= 0% pre=0 | 44907  85.9% req=225 3/0 kv= 0% pre=0 | 42581  95.5% req=201 3/0 kv= 0% pre=0 | 41599  92.2% req=242 4/0 kv= 0% pre=0 | 39379  95.5% req=232 3/0 kv= 0% pre=0 | 38811  93.5% req=258 3/0 kv= 0% pre=0 | 36929  93.0% req=247 4/0 kv= 0% pre=0 | 38247  94.6% req=198 3/0 kv= 0% pre=0 | 35843  94.8% req=207 4/0 kv= 0% pre=0 | 46639  92.6% req=213 3/0 kv= 0% pre=0 | 39451  91.6% req=187 4/0 kv= 0% pre=0 | 39309  82.5% req=204 3/0 kv= 0% pre=0 | 39475  94.2% req=194 3/0 kv= 0% pre=0 | 36569  97.8% req=200 2/0 kv= 0% pre=0 || 合计 94.3%
16:50:00 t=1786812600 | 44331  73.3% req=284 1/0 kv= 0% pre=0 | 35197  95.1% req=427 5/0 kv= 0% pre=0 | 42833  94.5% req=313 5/0 kv= 0% pre=0 | 33959  97.8% req=336 4/0 kv= 0% pre=0 | 35275  95.6% req=286 5/0 kv= 0% pre=0 | 40381  97.0% req=271 4/0 kv= 0% pre=0 | 41329  88.3% req=254 4/0 kv= 0% pre=0 | 44983  97.3% req=286 3/0 kv= 0% pre=0 | 34615  97.2% req=299 4/0 kv= 0% pre=0 | 43191  94.9% req=260 2/0 kv= 0% pre=0 | 43909  94.3% req=352 5/0 kv= 0% pre=0 | 35853  90.7% req=251 4/0 kv= 0% pre=0 | 43193  94.9% req=325 5/0 kv= 0% pre=0 | 37913  86.3% req=245 3/0 kv= 0% pre=0 | 44893  93.8% req=306 2/0 kv= 0% pre=0 | 44907  90.2% req=251 3/0 kv= 0% pre=0 | 42581  95.9% req=222 2/0 kv= 0% pre=0 | 41599  95.6% req=268 4/0 kv= 0% pre=0 | 39379  92.8% req=250 3/0 kv= 0% pre=0 | 38811  95.7% req=277 3/0 kv= 0% pre=0 | 36929  96.0% req=270 3/0 kv= 0% pre=0 | 38247  90.2% req=215 2/0 kv= 0% pre=0 | 35843  95.8% req=229 3/0 kv= 0% pre=0 | 46639  93.4% req=231 4/0 kv= 0% pre=0 | 39451  93.6% req=209 4/0 kv= 0% pre=0 | 39309  84.8% req=222 4/0 kv= 0% pre=0 | 39475  93.8% req=214 4/0 kv= 0% pre=0 | 36569  90.9% req=215 3/0 kv= 0% pre=0 || 合计 94.3%
16:50:31 t=1786812631 | 44331  86.6% req=320 7/0 kv= 0% pre=0 | 35197  89.8% req=464 6/0 kv= 0% pre=0 | 42833  93.4% req=345 5/0 kv= 0% pre=0 | 33959  95.9% req=365 6/0 kv= 0% pre=0 | 35275  95.5% req=317 4/0 kv= 0% pre=0 | 40381  92.1% req=296 5/0 kv= 0% pre=0 | 41329  89.8% req=281 3/0 kv= 0% pre=0 | 44983  96.2% req=309 3/0 kv= 0% pre=0 | 34615  96.9% req=323 4/0 kv= 0% pre=0 | 43191  95.4% req=283 4/0 kv= 0% pre=0 | 43909  93.8% req=377 4/0 kv= 0% pre=0 | 35853  94.0% req=275 2/0 kv= 0% pre=0 | 43193  96.1% req=355 4/0 kv= 0% pre=0 | 37913  89.5% req=263 3/0 kv= 0% pre=0 | 44893  89.6% req=325 4/0 kv= 0% pre=0 | 44907  94.1% req=273 4/0 kv= 0% pre=0 | 42581  93.3% req=244 2/0 kv= 0% pre=0 | 41599  95.8% req=293 4/0 kv= 0% pre=0 | 39379  91.8% req=269 3/0 kv= 0% pre=0 | 38811  95.0% req=299 4/0 kv= 0% pre=0 | 36929  95.7% req=288 4/0 kv= 0% pre=0 | 38247  95.9% req=228 2/0 kv= 0% pre=0 | 35843  96.0% req=247 1/0 kv= 0% pre=0 | 46639  92.9% req=255 3/0 kv= 0% pre=0 | 39451  94.9% req=233 4/0 kv= 0% pre=0 | 39309  92.0% req=244 3/0 kv= 0% pre=0 | 39475  94.7% req=238 4/0 kv= 0% pre=0 | 36569  92.3% req=233 3/0 kv= 0% pre=0 || 合计 93.9%
16:51:02 t=1786812662 | 44331  92.1% req=358 4/0 kv= 0% pre=0 | 35197  93.4% req=505 7/0 kv= 0% pre=0 | 42833  96.4% req=376 5/0 kv= 0% pre=0 | 33959  96.0% req=399 6/0 kv= 0% pre=0 | 35275  93.7% req=349 6/0 kv= 0% pre=0 | 40381  93.8% req=329 2/0 kv= 0% pre=0 | 41329  94.0% req=305 4/0 kv= 0% pre=0 | 44983  84.3% req=328 3/0 kv= 0% pre=0 | 34615  95.3% req=349 4/0 kv= 0% pre=0 | 43191  94.2% req=305 3/0 kv= 0% pre=0 | 43909  91.8% req=401 4/0 kv= 0% pre=0 | 35853  93.5% req=294 4/0 kv= 0% pre=0 | 43193  92.2% req=382 4/0 kv= 0% pre=0 | 37913  91.2% req=280 2/0 kv= 0% pre=0 | 44893  89.3% req=351 4/0 kv= 0% pre=0 | 44907  90.8% req=299 4/0 kv= 0% pre=0 | 42581  91.6% req=267 4/0 kv= 0% pre=0 | 41599  97.1% req=315 3/0 kv= 0% pre=0 | 39379  94.7% req=288 3/0 kv= 0% pre=0 | 38811  92.1% req=324 4/0 kv= 0% pre=0 | 36929  95.5% req=312 4/0 kv= 0% pre=0 | 38247  84.9% req=241 2/0 kv= 0% pre=0 | 35843  95.0% req=262 3/0 kv= 0% pre=0 | 46639  96.0% req=276 4/0 kv= 0% pre=0 | 39451  94.3% req=252 4/0 kv= 0% pre=0 | 39309  94.2% req=262 3/0 kv= 0% pre=0 | 39475  97.0% req=262 4/0 kv= 0% pre=0 | 36569  93.3% req=252 4/0 kv= 0% pre=0 || 合计 93.7%
16:51:32 t=1786812692 | 44331  94.2% req=381 4/0 kv= 0% pre=0 | 35197  94.8% req=544 6/0 kv= 0% pre=0 | 42833  89.4% req=407 2/5 kv= 0% pre=0 | 33959  97.2% req=433 2/0 kv= 0% pre=0 | 35275  88.3% req=380 5/0 kv= 0% pre=0 | 40381  91.7% req=359 5/0 kv= 0% pre=0 | 41329  93.5% req=325 3/0 kv= 0% pre=0 | 44983  88.1% req=353 5/0 kv= 0% pre=0 | 34615  96.8% req=369 2/0 kv= 0% pre=0 | 43191  89.6% req=330 4/0 kv= 0% pre=0 | 43909  94.5% req=428 4/0 kv= 0% pre=0 | 35853  90.8% req=319 4/0 kv= 0% pre=0 | 43193  95.5% req=410 3/0 kv= 0% pre=0 | 37913  88.8% req=296 2/0 kv= 0% pre=0 | 44893  91.3% req=376 5/0 kv= 0% pre=0 | 44907  93.8% req=325 4/0 kv= 0% pre=0 | 42581  84.6% req=287 4/0 kv= 0% pre=0 | 41599  91.8% req=335 4/0 kv= 0% pre=0 | 39379  94.7% req=306 2/0 kv= 0% pre=0 | 38811  92.8% req=349 4/0 kv= 0% pre=0 | 36929  93.6% req=330 2/0 kv= 0% pre=0 | 38247  91.5% req=256 3/0 kv= 0% pre=0 | 35843  93.2% req=282 5/0 kv= 0% pre=0 | 46639  95.4% req=300 4/0 kv= 0% pre=0 | 39451  91.9% req=274 3/0 kv= 0% pre=0 | 39309  88.1% req=285 2/0 kv= 0% pre=0 | 39475  97.4% req=281 3/0 kv= 0% pre=0 | 36569  93.1% req=276 4/0 kv= 0% pre=0 || 合计 92.7%
16:52:03 t=1786812723 | 44331  94.4% req=405 5/0 kv= 0% pre=0 | 35197  95.1% req=569 4/0 kv= 0% pre=0 | 42833  93.1% req=442 7/0 kv= 0% pre=0 | 33959  95.7% req=463 5/0 kv= 0% pre=0 | 35275  93.6% req=411 6/0 kv= 0% pre=0 | 40381  90.3% req=394 6/0 kv= 0% pre=0 | 41329  88.5% req=345 3/0 kv= 0% pre=0 | 44983  90.6% req=385 5/0 kv= 0% pre=0 | 34615  93.3% req=389 3/0 kv= 0% pre=0 | 43191  93.6% req=354 4/0 kv= 0% pre=0 | 43909  94.3% req=448 3/0 kv= 0% pre=0 | 35853  87.6% req=343 4/0 kv= 0% pre=0 | 43193  95.7% req=434 3/0 kv= 0% pre=0 | 37913  91.8% req=310 3/0 kv= 0% pre=0 | 44893  93.4% req=411 5/0 kv= 0% pre=0 | 44907  92.4% req=349 3/0 kv= 0% pre=0 | 42581  92.0% req=311 4/0 kv= 0% pre=0 | 41599  91.2% req=364 3/0 kv= 0% pre=0 | 39379  91.5% req=319 4/0 kv= 0% pre=0 | 38811  96.0% req=374 4/0 kv= 0% pre=0 | 36929  94.5% req=346 3/0 kv= 0% pre=0 | 38247  93.0% req=271 2/0 kv= 0% pre=0 | 35843  95.9% req=309 4/0 kv= 0% pre=0 | 46639  96.3% req=324 4/0 kv= 0% pre=0 | 39451  93.9% req=291 2/0 kv= 0% pre=0 | 39309  93.3% req=306 4/0 kv= 0% pre=0 | 39475  96.6% req=300 4/0 kv= 0% pre=0 | 36569  91.9% req=293 4/0 kv= 0% pre=0 || 合计 93.4%
16:52:34 t=1786812754 | 44331  95.7% req=434 4/0 kv= 0% pre=0 | 35197  92.4% req=598 4/0 kv= 0% pre=0 | 42833  94.4% req=477 5/0 kv= 0% pre=0 | 33959  96.0% req=491 3/0 kv= 0% pre=0 | 35275  92.7% req=446 7/0 kv= 0% pre=0 | 40381  94.2% req=431 6/0 kv= 0% pre=0 | 41329  81.4% req=362 3/0 kv= 0% pre=0 | 44983  94.7% req=415 5/0 kv= 0% pre=0 | 34615  90.7% req=410 3/0 kv= 0% pre=0 | 43191  93.0% req=378 4/0 kv= 0% pre=0 | 43909  94.5% req=468 3/0 kv= 0% pre=0 | 35853  93.8% req=371 2/0 kv= 0% pre=0 | 43193  90.2% req=455 3/0 kv= 0% pre=0 | 37913  95.0% req=329 3/0 kv= 0% pre=0 | 44893  93.5% req=446 6/0 kv= 0% pre=0 | 44907  87.3% req=370 4/0 kv= 0% pre=0 | 42581  95.0% req=335 4/0 kv= 0% pre=0 | 41599  91.2% req=380 1/0 kv= 0% pre=0 | 39379  89.0% req=338 2/0 kv= 0% pre=0 | 38811  94.8% req=401 5/0 kv= 0% pre=0 | 36929  95.6% req=367 1/0 kv= 0% pre=0 | 38247  94.9% req=285 2/0 kv= 0% pre=0 | 35843  96.2% req=329 4/0 kv= 0% pre=0 | 46639  96.3% req=343 0/0 kv= 0% pre=0 | 39451  85.6% req=304 3/0 kv= 0% pre=0 | 39309  94.5% req=330 3/0 kv= 0% pre=0 | 39475  91.0% req=327 4/0 kv= 0% pre=0 | 36569  91.9% req=320 4/0 kv= 0% pre=0 || 合计 93.4%
16:53:05 t=1786812785 | 44331  95.7% req=458 3/0 kv= 0% pre=0 | 35197  92.1% req=621 4/0 kv= 0% pre=0 | 42833  95.5% req=506 4/0 kv= 0% pre=0 | 33959  93.7% req=518 4/0 kv= 0% pre=0 | 35275  95.3% req=484 6/0 kv= 0% pre=0 | 40381  95.5% req=467 6/0 kv= 0% pre=0 | 41329  88.7% req=389 0/0 kv= 0% pre=0 | 44983  94.7% req=443 5/0 kv= 0% pre=0 | 34615  91.3% req=432 4/0 kv= 0% pre=0 | 43191  94.3% req=399 2/0 kv= 0% pre=0 | 43909  95.2% req=486 3/0 kv= 0% pre=0 | 35853  94.6% req=400 6/0 kv= 0% pre=0 | 43193  91.9% req=482 4/0 kv= 0% pre=0 | 37913  95.8% req=346 3/0 kv= 0% pre=0 | 44893  94.4% req=483 7/0 kv= 0% pre=0 | 44907  90.7% req=403 4/0 kv= 0% pre=0 | 42581  96.0% req=359 4/0 kv= 0% pre=0 | 41599  92.2% req=395 2/0 kv= 0% pre=0 | 39379  86.1% req=349 2/0 kv= 0% pre=0 | 38811  91.5% req=426 3/0 kv= 0% pre=0 | 36929  93.6% req=380 3/0 kv= 0% pre=0 | 38247  96.3% req=297 2/0 kv= 0% pre=0 | 35843  95.8% req=353 4/0 kv= 0% pre=0 | 46639  93.0% req=354 2/0 kv= 0% pre=0 | 39451  91.7% req=322 2/0 kv= 0% pre=0 | 39309  94.7% req=353 3/0 kv= 0% pre=0 | 39475  94.4% req=366 7/0 kv= 0% pre=0 | 36569  94.1% req=344 4/0 kv= 0% pre=0 || 合计 94.0%
16:53:35 t=1786812815 | 44331  92.2% req=477 3/0 kv= 0% pre=0 | 35197  91.9% req=652 6/0 kv= 0% pre=0 | 42833  93.1% req=535 6/0 kv= 0% pre=0 | 33959  88.6% req=543 4/0 kv= 0% pre=0 | 35275  96.6% req=515 2/0 kv= 0% pre=0 | 40381  96.3% req=498 5/0 kv= 0% pre=0 | 41329  90.2% req=413 0/0 kv= 0% pre=0 | 44983  95.6% req=470 5/0 kv= 0% pre=0 | 34615  85.4% req=462 2/0 kv= 0% pre=0 | 43191  95.9% req=419 3/0 kv= 0% pre=0 | 43909  92.6% req=505 3/0 kv= 0% pre=0 | 35853  91.8% req=430 4/0 kv= 0% pre=0 | 43193  93.1% req=513 4/0 kv= 0% pre=0 | 37913  92.8% req=364 3/0 kv= 0% pre=0 | 44893  94.6% req=522 4/0 kv= 0% pre=0 | 44907  94.8% req=433 5/0 kv= 0% pre=0 | 42581  94.7% req=381 0/0 kv= 0% pre=0 | 41599  86.2% req=416 0/0 kv= 0% pre=0 | 39379  89.5% req=365 4/0 kv= 0% pre=0 | 38811  87.4% req=444 3/0 kv= 0% pre=0 | 36929  89.3% req=396 2/0 kv= 0% pre=0 | 38247  95.9% req=311 1/0 kv= 0% pre=0 | 35843  96.4% req=373 4/0 kv= 0% pre=0 | 46639  93.1% req=370 2/0 kv= 0% pre=0 | 39451  93.1% req=340 2/0 kv= 0% pre=0 | 39309  94.7% req=378 5/0 kv= 0% pre=0 | 39475  95.2% req=401 7/0 kv= 0% pre=0 | 36569  94.5% req=368 3/0 kv= 0% pre=0 || 合计 93.3%
16:54:06 t=1786812846 | 44331  95.1% req=495 3/0 kv= 0% pre=0 | 35197  93.8% req=688 1/0 kv= 0% pre=0 | 42833  92.7% req=568 5/0 kv= 0% pre=0 | 33959  91.1% req=567 4/0 kv= 0% pre=0 | 35275  96.4% req=537 4/0 kv= 0% pre=0 | 40381  95.2% req=535 0/0 kv= 0% pre=0 | 41329  94.3% req=434 1/0 kv= 0% pre=0 | 44983  91.2% req=504 6/0 kv= 0% pre=0 | 34615  87.3% req=492 5/0 kv= 0% pre=0 | 43191  91.6% req=439 4/0 kv= 0% pre=0 | 43909  87.8% req=526 4/0 kv= 0% pre=0 | 35853  96.0% req=454 3/0 kv= 0% pre=0 | 43193  93.8% req=544 1/0 kv= 0% pre=0 | 37913  92.5% req=381 3/0 kv= 0% pre=0 | 44893  89.4% req=543 2/0 kv= 0% pre=0 | 44907  95.1% req=462 5/0 kv= 0% pre=0 | 42581  91.7% req=401 1/0 kv= 0% pre=0 | 41599  93.7% req=440 2/0 kv= 0% pre=0 | 39379  90.8% req=387 2/0 kv= 0% pre=0 | 38811  86.1% req=465 4/0 kv= 0% pre=0 | 36929  85.7% req=413 3/0 kv= 0% pre=0 | 38247  90.0% req=323 3/0 kv= 0% pre=0 | 35843  97.5% req=393 3/0 kv= 0% pre=0 | 46639  94.2% req=384 2/0 kv= 0% pre=0 | 39451  95.7% req=357 1/0 kv= 0% pre=0 | 39309  96.2% req=408 4/0 kv= 0% pre=0 | 39475  96.2% req=437 6/0 kv= 0% pre=0 | 36569  95.7% req=386 3/0 kv= 0% pre=0 || 合计 93.4%
16:54:37 t=1786812877 | 44331  89.5% req=514 3/0 kv= 0% pre=0 | 35197  94.7% req=715 6/0 kv= 0% pre=0 | 42833  95.8% req=602 3/0 kv= 0% pre=0 | 33959  85.1% req=588 4/0 kv= 0% pre=0 | 35275  95.5% req=562 4/0 kv= 0% pre=0 | 40381  88.9% req=564 5/0 kv= 0% pre=0 | 41329  95.4% req=455 4/0 kv= 0% pre=0 | 44983  93.4% req=544 5/0 kv= 0% pre=0 | 34615  92.2% req=522 6/0 kv= 0% pre=0 | 43191  93.8% req=462 2/0 kv= 0% pre=0 | 43909  88.9% req=546 4/0 kv= 0% pre=0 | 35853  95.7% req=477 4/0 kv= 0% pre=0 | 43193  95.5% req=570 4/0 kv= 0% pre=0 | 37913  91.3% req=399 3/0 kv= 0% pre=0 | 44893  89.2% req=561 2/0 kv= 0% pre=0 | 44907  95.7% req=492 2/0 kv= 0% pre=0 | 42581  92.9% req=423 3/0 kv= 0% pre=0 | 41599  95.7% req=462 3/0 kv= 0% pre=0 | 39379  94.7% req=404 3/0 kv= 0% pre=0 | 38811  95.5% req=489 4/0 kv= 0% pre=0 | 36929  86.1% req=428 3/0 kv= 0% pre=0 | 38247  83.0% req=342 3/0 kv= 0% pre=0 | 35843  97.3% req=409 3/0 kv= 0% pre=0 | 46639  90.8% req=401 2/0 kv= 0% pre=0 | 39451  86.1% req=384 6/0 kv= 0% pre=0 | 39309  95.0% req=432 2/0 kv= 0% pre=0 | 39475  97.4% req=471 1/0 kv= 0% pre=0 | 36569  96.8% req=407 3/0 kv= 0% pre=0 || 合计 93.4%
16:55:07 t=1786812907 | 44331  90.3% req=535 3/0 kv= 0% pre=0 | 35197  94.7% req=748 5/0 kv= 0% pre=0 | 42833  95.2% req=626 3/0 kv= 0% pre=0 | 33959  94.7% req=615 4/0 kv= 0% pre=0 | 35275  94.6% req=587 5/0 kv= 0% pre=0 | 40381  93.6% req=594 6/0 kv= 0% pre=0 | 41329  92.3% req=479 3/0 kv= 0% pre=0 | 44983  95.5% req=579 6/0 kv= 0% pre=0 | 34615  94.1% req=558 6/0 kv= 0% pre=0 | 43191  95.3% req=480 3/0 kv= 0% pre=0 | 43909  93.6% req=572 4/0 kv= 0% pre=0 | 35853  94.3% req=504 5/0 kv= 0% pre=0 | 43193  94.9% req=596 3/0 kv= 0% pre=0 | 37913  92.4% req=417 4/0 kv= 0% pre=0 | 44893  92.0% req=581 4/0 kv= 0% pre=0 | 44907  95.5% req=515 5/0 kv= 0% pre=0 | 42581  96.1% req=447 4/0 kv= 0% pre=0 | 41599  96.6% req=481 3/0 kv= 0% pre=0 | 39379  96.6% req=422 3/0 kv= 0% pre=0 | 38811  92.0% req=511 2/0 kv= 0% pre=0 | 36929  93.4% req=447 3/0 kv= 0% pre=0 | 38247  92.8% req=360 3/0 kv= 0% pre=0 | 35843  97.5% req=426 3/0 kv= 0% pre=0 | 46639  89.8% req=426 2/0 kv= 0% pre=0 | 39451  95.3% req=420 6/0 kv= 0% pre=0 | 39309  96.7% req=453 4/0 kv= 0% pre=0 | 39475  96.2% req=493 1/0 kv= 0% pre=0 | 36569  93.2% req=425 3/0 kv= 0% pre=0 || 合计 94.6%
16:55:38 t=1786812938 | 44331  93.5% req=552 3/0 kv= 0% pre=0 | 35197  95.1% req=775 6/0 kv= 0% pre=0 | 42833  94.2% req=651 3/0 kv= 0% pre=0 | 33959  92.9% req=639 4/0 kv= 0% pre=0 | 35275  95.4% req=614 3/0 kv= 0% pre=0 | 40381  94.2% req=636 6/0 kv= 0% pre=0 | 41329  94.1% req=499 3/0 kv= 0% pre=0 | 44983  96.5% req=611 5/0 kv= 0% pre=0 | 34615  96.0% req=594 6/0 kv= 0% pre=0 | 43191  94.5% req=499 2/0 kv= 0% pre=0 | 43909  94.0% req=596 3/0 kv= 0% pre=0 | 35853  96.7% req=535 4/0 kv= 0% pre=0 | 43193  89.9% req=620 4/0 kv= 0% pre=0 | 37913  91.6% req=441 5/0 kv= 0% pre=0 | 44893  95.1% req=608 1/0 kv= 0% pre=0 | 44907  93.1% req=545 4/0 kv= 0% pre=0 | 42581  96.0% req=471 3/0 kv= 0% pre=0 | 41599  94.6% req=501 3/0 kv= 0% pre=0 | 39379  96.7% req=440 2/0 kv= 0% pre=0 | 38811  86.9% req=529 3/0 kv= 0% pre=0 | 36929  92.9% req=467 1/0 kv= 0% pre=0 | 38247  91.6% req=383 2/0 kv= 0% pre=0 | 35843  97.9% req=438 1/0 kv= 0% pre=0 | 46639  95.6% req=450 4/0 kv= 0% pre=0 | 39451  95.8% req=450 6/0 kv= 0% pre=0 | 39309  96.8% req=475 4/0 kv= 0% pre=0 | 39475  96.8% req=509 3/0 kv= 0% pre=0 | 36569  91.5% req=452 5/0 kv= 0% pre=0 || 合计 94.6%
